,PLAYER_ID,ALL_FGA,ALL_ALL_AVG_DISTANCE,ALL_3PT_AVG_DISTANCE,ALL_2PT_AVG_DISTANCE,MADE_FGA,MADE_ALL_AVG_DISTANCE,MADE_3PT_AVG_DISTANCE,MADE_2PT_AVG_DISTANCE,MISS_FGA,MISS_ALL_AVG_DISTANCE,MISS_3PT_AVG_DISTANCE,MISS_2PT_AVG_DISTANCE,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION
232,1630540,322,19.96894409937888,24.71945701357466,9.574257425742575,144.0,19.416666666666668,24.729166666666668,8.791666666666666,178.0,20.415730337078653,24.712,10.283018867924529,Miles McBride,1610612752,NYK
467,1642856,316,19.870253164556964,25.334841628959275,7.157894736842105,128.0,19.046875,25.28409090909091,5.325,188.0,20.430851063829788,25.36842105263158,8.49090909090909,Egor Dëmin,1610612751,BKN
326,1631221,449,19.848552338530066,25.782758620689656,9.025157232704403,196.0,18.903061224489797,25.575,8.368421052631579,253.0,20.58102766798419,25.929411764705883,9.626506024096386,Collin Gillespie,1610612756,PHX
5,201144,152,19.80921052631579,24.469026548672566,6.3076923076923075,53.0,19.566037735849058,24.23076923076923,6.571428571428571,99.0,19.939393939393938,24.594594594594593,6.16,Mike Conley,1610612750,MIN
126,1628988,145,19.79310344827586,25.16,7.866666666666666,58.0,18.517241379310345,25.18421052631579,5.85,87.0,20.64367816091954,25.14516129032258,9.48,Aaron Holiday,1610612745,HOU
277,1630811,133,19.729323308270676,25.621951219512194,10.254901960784315,56.0,19.285714285714285,25.939393939393938,9.73913043478261,77.0,20.051948051948052,25.408163265306122,10.678571428571429,Keaton Wallace,1610612737,ATL
4,201143,148,19.68243243243243,24.923076923076923,7.295454545454546,58.0,18.379310344827587,24.513513513513512,7.571428571428571,90.0,20.522222222222222,25.149253731343283,7.043478260869565,Al Horford,1610612744,GSW
251,1630577,360,19.538888888888888,24.553113553113555,3.8045977011494254,151.0,17.079470198675498,24.48,2.5686274509803924,209.0,21.31578947368421,24.595375722543352,5.555555555555555,Julian Champagnie,1610612759,SAS
311,1631165,185,19.47027027027027,24.88095238095238,7.915254237288136,71.0,17.183098591549296,24.91111111111111,3.8076923076923075,114.0,20.894736842105264,24.864197530864196,11.151515151515152,Keon Ellis,1610612758,SAC
115,1628960,329,19.465045592705167,26.125,5.257142857142857,137.0,17.554744525547445,25.845238095238095,4.415094339622642,192.0,20.828125,26.292857142857144,6.115384615384615,Grayson Allen,1610612756,PHX
271,1630679,81,19.395061728395063,24.696428571428573,7.52,29.0,15.931034482758621,24.6875,5.153846153846154,52.0,21.326923076923077,24.7,10.083333333333334,Ethan Thompson,1610612754,IND
409,1642267,338,19.29585798816568,25.632653061224488,10.549295774647888,134.0,19.828358208955223,25.679012345679013,10.88679245283019,204.0,18.94607843137255,25.6,10.348314606741573,Bub Carrington,1610612764,WAS
424,1642285,322,19.248447204968944,25.333333333333332,9.53225806451613,154.0,18.954545454545453,25.417582417582416,9.619047619047619,168.0,19.517857142857142,25.261682242990656,9.442622950819672,Cam Spencer,1610612763,MEM
137,1629013,103,19.203883495145632,24.16,5.928571428571429,45.0,18.08888888888889,24.2,5.866666666666666,58.0,20.06896551724138,24.133333333333333,6.0,Landry Shamet,1610612752,NYK
8,201567,134,19.19402985074627,25.166666666666668,4.105263157894737,54.0,17.462962962962962,24.794117647058822,5.0,80.0,20.3625,25.370967741935484,3.111111111111111,Kevin Love,1610612762,UTA
355,1641722,169,19.142011834319526,24.688172043010752,12.355263157894736,54.0,18.537037037037038,24.464285714285715,12.153846153846153,115.0,19.42608695652174,24.784615384615385,12.46,Jordan Hawkins,1610612740,NOP
106,1628401,628,19.14171974522293,26.10512129380054,9.089494163424124,249.0,17.14457831325301,26.19672131147541,8.448818897637794,379.0,20.45382585751979,26.06024096385542,9.715384615384615,Derrick White,1610612738,BOS
405,1642263,424,19.13679245283019,26.057377049180328,9.755555555555556,188.0,17.6968085106383,25.58,8.738636363636363,236.0,20.283898305084747,26.38888888888889,10.728260869565217,Reed Sheppard,1610612745,HOU
138,1629014,464,19.094827586206897,25.81111111111111,9.74742268041237,205.0,17.73658536585366,25.70909090909091,8.505263157894737,259.0,20.16988416988417,25.88125,10.93939393939394,Anfernee Simons,1610612738,BOS
14,201939,640,19.0609375,26.637305699481864,7.547244094488189,301.0,16.47840531561462,26.42953020134228,6.723684210526316,339.0,21.353982300884955,26.76793248945148,8.77450980392157,Stephen Curry,1610612744,GSW
397,1641871,74,18.864864864864863,24.509090909090908,2.526315789473684,33.0,17.484848484848484,24.434782608695652,1.5,41.0,19.975609756097562,24.5625,3.6666666666666665,Duop Reath,1610612757,POR
184,1629731,169,18.85207100591716,24.23015873015873,3.0930232558139537,67.0,15.91044776119403,24.170731707317074,2.8846153846153846,102.0,20.784313725490197,24.258823529411764,3.411764705882353,Dean Wade,1610612739,CLE
428,1642348,144,18.819444444444443,25.357894736842105,6.142857142857143,54.0,16.88888888888889,25.322580645161292,5.521739130434782,90.0,19.977777777777778,25.375,6.6923076923076925,Justin Edwards,1610612755,PHI
200,1630182,69,18.81159420289855,23.60377358490566,2.9375,29.0,16.75862068965517,23.1,2.6666666666666665,40.0,20.3,23.90909090909091,3.2857142857142856,Josh Green,1610612766,CHA
57,203992,117,18.803418803418804,25.59722222222222,7.933333333333334,44.0,17.34090909090909,25.375,7.7,73.0,19.684931506849313,25.708333333333332,8.12,Bogdan Bogdanović,1610612746,LAC
192,1630170,398,18.79145728643216,24.90625,10.919540229885058,168.0,17.80952380952381,24.8,10.650602409638553,230.0,19.508695652173913,24.971223021582734,11.164835164835164,Devin Vassell,1610612759,SAS
1,101108,56,18.785714285714285,25.5,11.038461538461538,18.0,18.0,25.4,8.75,38.0,19.157894736842106,25.55,12.055555555555555,Chris Paul,1610612746,LAC
339,1631323,254,18.73228346456693,24.634831460674157,4.907894736842105,99.0,17.272727272727273,24.49230769230769,3.4705882352941178,155.0,19.664516129032258,24.716814159292035,6.071428571428571,Simone Fontecchio,1610612748,MIA
364,1641733,124,18.717741935483872,26.08823529411765,9.767857142857142,53.0,17.943396226415093,26.48148148148148,9.076923076923077,71.0,19.295774647887324,25.829268292682926,10.366666666666667,Nick Smith Jr.,1610612747,LAL
63,1626145,142,18.704225352112676,24.92391304347826,7.26,49.0,16.591836734693878,24.846153846153847,7.260869565217392,93.0,19.817204301075268,24.954545454545453,7.2592592592592595,Tyus Jones,1610612753,ORL
228,1630533,204,18.627450980392158,24.496598639455783,3.491228070175439,83.0,14.783132530120483,24.58695652173913,2.5945945945945947,121.0,21.264462809917354,24.455445544554454,5.15,Ziaire Williams,1610612751,BKN
483,1642878,133,18.526315789473685,25.14457831325301,7.54,49.0,16.551020408163264,25.192307692307693,6.782608695652174,84.0,19.678571428571427,25.12280701754386,8.185185185185185,Tyrese Proctor,1610612739,CLE
209,1630202,557,18.493716337522443,26.535593220338985,9.438931297709924,249.0,15.514056224899598,26.08080808080808,8.54,308.0,20.9025974025974,26.76530612244898,10.642857142857142,Payton Pritchard,1610612738,BOS
97,1628379,200,18.48,24.49206349206349,8.243243243243244,102.0,17.813725490196077,24.46551724137931,9.045454545454545,98.0,19.1734693877551,24.514705882352942,7.066666666666666,Luke Kennard,1610612737,ATL
233,1630541,347,18.472622478386167,24.551724137931036,6.208695652173913,146.0,16.958904109589042,24.428571428571427,4.6,201.0,19.572139303482587,24.631205673758867,7.683333333333334,Moses Moody,1610612744,GSW
471,1642862,86,18.406976744186046,25.103448275862068,4.535714285714286,34.0,17.205882352941178,24.772727272727273,3.3333333333333335,52.0,19.192307692307693,25.305555555555557,5.4375,Liam McNeeley,1610612766,CHA
77,1627741,232,18.301724137931036,25.241830065359476,4.860759493670886,98.0,14.326530612244898,24.8,3.4166666666666665,134.0,21.208955223880597,25.45631067961165,7.096774193548387,Buddy Hield,1610612744,GSW
177,1629673,313,18.249201277955272,26.01522842639594,5.060344827586207,119.0,16.81512605042017,25.840579710144926,4.36,194.0,19.128865979381445,26.109375,5.590909090909091,Jordan Poole,1610612740,NOP
303,1631126,373,18.16621983914209,25.72,6.6824324324324325,146.0,16.08219178082192,25.85135135135135,6.041666666666667,227.0,19.506607929515418,25.655629139072847,7.2894736842105265,Caleb Love,1610612757,POR
49,203935,254,18.106299212598426,24.901234567901234,6.141304347826087,103.0,15.087378640776699,24.615384615384617,5.372549019607843,151.0,20.165562913907284,25.036363636363635,7.097560975609756,Marcus Smart,1610612747,LAL
439,1642366,294,18.047619047619047,24.721649484536083,5.1,127.0,14.724409448818898,24.83076923076923,4.129032258064516,167.0,20.5748502994012,24.666666666666668,6.684210526315789,Quinten Post,1610612744,GSW
68,1626167,377,18.02652519893899,25.434782608695652,6.4353741496598635,158.0,16.525316455696203,25.261363636363637,5.542857142857143,219.0,19.10958904109589,25.54225352112676,7.246753246753247,Myles Turner,1610612749,MIL
403,1642261,151,17.94701986754967,25.35164835164835,6.716666666666667,66.0,14.257575757575758,25.06896551724138,5.783783783783784,85.0,20.811764705882354,25.483870967741936,8.217391304347826,Dalton Knecht,1610612747,LAL
267,1630631,238,17.91176470588235,24.87741935483871,4.903614457831325,101.0,15.544554455445544,24.767857142857142,4.066666666666666,137.0,19.656934306569344,24.939393939393938,5.894736842105263,Jose Alvarado,1610612740,NOP
276,1630702,180,17.88888888888889,24.11304347826087,6.876923076923077,71.0,16.859154929577464,24.214285714285715,6.206896551724138,109.0,18.559633027522935,24.054794520547944,7.416666666666667,Jaden Hardy,1610612742,DAL
158,1629618,143,17.867132867132867,25.0,8.80952380952381,66.0,16.90909090909091,25.235294117647058,8.0625,77.0,18.68831168831169,24.82608695652174,9.580645161290322,Jalen Pickett,1610612743,DEN
460,1642848,342,17.862573099415204,26.056497175141242,9.072727272727272,152.0,16.625,25.82608695652174,8.975903614457831,190.0,18.852631578947367,26.203703703703702,9.170731707317072,Tre Johnson,1610612764,WAS
132,1629004,253,17.849802371541504,24.31360946745562,4.845238095238095,118.0,15.23728813559322,24.107692307692307,4.3584905660377355,135.0,20.133333333333333,24.442307692307693,5.67741935483871,Svi Mykhailiuk,1610612762,UTA
444,1642383,212,17.702830188679247,25.422764227642276,7.033707865168539,87.0,15.816091954022989,25.6,7.48936170212766,125.0,19.016,25.337349397590362,6.523809523809524,Walter Clayton Jr.,1610612762,UTA
361,1641730,412,17.645631067961165,24.770676691729324,4.664383561643835,159.0,14.842767295597485,24.464285714285715,4.066666666666666,253.0,19.40711462450593,24.912087912087912,5.295774647887324,Noah Clowney,1610612751,BKN
35,203484,282,17.606382978723403,24.788732394366196,10.321428571428571,114.0,16.210526315789473,24.73469387755102,9.784615384615385,168.0,18.553571428571427,24.817204301075268,10.786666666666667,Kentavious Caldwell-Pope,1610612763,MEM
367,1641739,471,17.598726114649683,24.643312101910826,3.5095541401273884,201.0,14.567164179104477,24.825688073394495,2.4130434782608696,270.0,19.855555555555554,24.546341463414635,5.061538461538461,Toumani Camara,1610612757,POR
