PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
203944,35,Julius Randle,1610612750,MIN,48,32.6,6.6,14.0,0.47,1.5,4.6,0.321,4.2,5.2,0.811,2.1,5.0,7.2,4.5,0.7,0.2,2.8,18.9,20.2
1628976,36,Wendell Carter Jr.,1610612753,ORL,41,25.3,3.1,6.9,0.452,0.5,2.3,0.204,2.1,2.9,0.731,1.9,5.2,7.1,2.3,0.8,0.5,1.0,8.8,14.0
1631099,37,Keegan Murray,1610612758,SAC,49,35.1,4.7,10.8,0.437,1.8,5.6,0.325,0.9,1.1,0.827,2.2,4.9,7.1,1.3,0.8,0.9,0.9,12.1,15.0
1631217,38,Moussa Diabaté,1610612766,CHA,43,18.7,2.0,3.3,0.6,0.0,0.0,0.0,0.8,1.4,0.557,3.0,4.0,7.0,0.9,0.7,0.7,0.9,4.7,11.0
1629655,39,Daniel Gafford,1610612742,DAL,50,22.1,5.0,7.2,0.697,0.0,0.0,0.0,2.4,3.5,0.699,2.8,4.2,6.9,1.4,0.4,1.9,1.2,12.5,18.7
1626172,40,Kevon Looney,1610612744,GSW,46,16.2,2.2,4.2,0.521,0.0,0.0,0.0,0.7,1.3,0.516,3.0,4.0,6.9,1.8,0.7,0.4,0.6,5.1,11.7
1630583,41,Santi Aldama,1610612763,MEM,44,24.6,5.0,10.1,0.493,1.7,4.6,0.369,1.1,1.5,0.721,1.6,5.2,6.7,2.6,0.8,0.5,1.1,12.8,16.8
1642259,42,Alex Sarr,1610612764,WAS,41,26.8,4.3,10.9,0.397,1.4,4.6,0.307,1.4,2.1,0.644,1.8,4.8,6.6,2.2,0.7,1.6,1.4,11.5,13.8
1629628,42,RJ Barrett,1610612761,TOR,41,33.3,8.1,17.3,0.47,1.8,5.2,0.349,3.5,5.4,0.655,1.0,5.6,6.6,5.7,0.8,0.3,3.0,21.6,21.0
1626167,44,Myles Turner,1610612754,IND,46,30.6,5.4,11.3,0.475,2.0,5.1,0.398,2.3,3.1,0.752,1.3,5.3,6.6,1.5,0.8,1.8,1.9,15.1,17.2
1629008,45,Michael Porter Jr.,1610612743,DEN,52,33.3,7.2,13.7,0.523,2.7,6.4,0.417,1.9,2.6,0.743,1.7,4.8,6.5,2.2,0.6,0.5,1.4,19.0,20.2
1626162,46,Kelly Oubre Jr.,1610612755,PHI,49,34.5,5.5,11.9,0.46,1.2,4.1,0.285,2.1,2.8,0.741,1.7,4.8,6.5,1.9,1.5,0.5,1.3,14.2,16.2
1642270,47,Donovan Clingan,1610612757,POR,39,15.8,2.1,3.9,0.519,0.2,0.6,0.273,0.6,1.0,0.658,2.6,3.8,6.4,0.7,0.4,1.5,1.2,4.9,10.6
1630595,48,Cade Cunningham,1610612765,DET,48,35.7,9.5,21.1,0.452,2.3,6.4,0.352,4.2,4.9,0.847,0.9,5.5,6.4,9.5,1.0,0.8,4.4,25.5,26.3
1630166,49,Deni Avdija,1610612757,POR,50,28.6,4.8,10.4,0.461,1.5,4.4,0.338,3.4,4.4,0.782,1.2,5.2,6.4,3.4,1.0,0.6,2.5,14.5,16.7
203486,50,Mason Plumlee,1610612756,PHX,51,17.7,1.5,2.6,0.567,0.0,0.0,0.0,0.9,1.5,0.627,1.7,4.7,6.3,1.9,0.5,0.8,0.9,3.9,10.8
