PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,Corner 3_FGM,Corner 3_FGA,Corner 3_FG_PCT,Total Shots_FGM,Total from 3_FGM,Pct RA_FGM,Pct 3_FGM,Pct Moreyball_FGM,Total Shots_FGA,Total from 3_FGA,Pct RA_FGA,Pct 3_FGA,Pct Moreyball_FGA
1628371,Jonathan Isaac,1610612753,ORL,28.0,Jonathan,18.0,25.0,0.72,1.0,4.0,0.25,0.0,1.0,0.0,2.0,9.0,0.222,3.0,10.0,0.3,1,8,0.125,0.0,0.0,0.0,5.0,19.0,0.263,25.0,6.0,0.72,0.24,0.96,57.0,27.0,0.439,0.474,0.913
1642461,Spencer Jones,1610612743,DEN,24.0,Spencer,22.0,30.0,0.733,5.0,6.0,0.833,1.0,1.0,1.0,5.0,18.0,0.278,7.0,15.0,0.467,5,10,0.5,0.0,0.0,0.0,12.0,33.0,0.364,45.0,17.0,0.489,0.378,0.867,80.0,43.0,0.375,0.538,0.913
1630573,Sam Hauser,1610612738,BOS,28.0,Sam,5.0,7.0,0.714,1.0,5.0,0.2,2.0,11.0,0.182,5.0,9.0,0.556,3.0,10.0,0.3,50,142,0.352,0.0,0.0,0.0,8.0,19.0,0.421,66.0,58.0,0.076,0.879,0.955,184.0,161.0,0.038,0.875,0.913
1641772,Nae'Qwan Tomlin,1610612739,CLE,25.0,Nae'Qwan,41.0,63.0,0.651,4.0,10.0,0.4,0.0,0.0,0.0,1.0,8.0,0.125,3.0,14.0,0.214,5,18,0.278,0.0,0.0,0.0,4.0,22.0,0.182,54.0,9.0,0.759,0.167,0.926,113.0,40.0,0.558,0.354,0.912
1631119,Jaylin Williams,1610612760,OKC,23.0,Jaylin,9.0,11.0,0.818,2.0,5.0,0.4,3.0,6.0,0.5,2.0,13.0,0.154,2.0,11.0,0.182,26,78,0.333,0.0,0.0,0.0,4.0,24.0,0.167,44.0,30.0,0.205,0.682,0.887,124.0,102.0,0.089,0.823,0.912
1629020,Jarred Vanderbilt,1610612747,LAL,26.0,Jarred,20.0,39.0,0.513,1.0,5.0,0.2,0.0,1.0,0.0,3.0,9.0,0.333,4.0,13.0,0.308,0,0,0.0,0.0,0.0,0.0,7.0,22.0,0.318,28.0,7.0,0.714,0.25,0.964,67.0,22.0,0.582,0.328,0.91
1630538,Bones Hyland,1610612750,MIN,25.0,Bones,15.0,21.0,0.714,1.0,2.0,0.5,5.0,6.0,0.833,3.0,6.0,0.5,0.0,2.0,0.0,18,48,0.375,0.0,0.0,0.0,3.0,8.0,0.375,42.0,21.0,0.357,0.5,0.857,85.0,56.0,0.247,0.659,0.906
1630249,Vít Krejčí,1610612737,ATL,25.0,Vít,15.0,19.0,0.789,7.0,15.0,0.467,2.0,2.0,1.0,8.0,14.0,0.571,5.0,19.0,0.263,54,112,0.482,0.0,0.0,0.0,13.0,33.0,0.394,91.0,67.0,0.165,0.736,0.901,181.0,145.0,0.105,0.801,0.906
1630557,Corey Kispert,1610612764,WAS,26.0,Corey,20.0,26.0,0.769,5.0,9.0,0.556,0.0,1.0,0.0,3.0,9.0,0.333,3.0,7.0,0.429,21,51,0.412,0.0,0.0,0.0,6.0,16.0,0.375,52.0,27.0,0.385,0.519,0.904,103.0,67.0,0.252,0.65,0.902
1631200,Kris Murray,1610612757,POR,25.0,Kris,41.0,63.0,0.651,3.0,13.0,0.231,0.0,0.0,0.0,5.0,14.0,0.357,5.0,21.0,0.238,4,20,0.2,0.0,0.0,0.0,10.0,35.0,0.286,58.0,14.0,0.707,0.241,0.948,131.0,55.0,0.481,0.42,0.901
1641750,Ryan Kalkbrenner,1610612766,CHA,23.0,Ryan,88.0,108.0,0.815,8.0,11.0,0.727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.917,0.0,0.917,122.0,2.0,0.885,0.016,0.901
1626220,Royce O'Neale,1610612756,PHX,32.0,Royce,13.0,22.0,0.591,6.0,17.0,0.353,3.0,7.0,0.429,8.0,17.0,0.471,11.0,21.0,0.524,60,157,0.382,0.0,0.0,0.0,19.0,38.0,0.5,101.0,79.0,0.129,0.782,0.911,241.0,195.0,0.091,0.809,0.9
201567,Kevin Love,1610612762,UTA,37.0,Kevin,9.0,16.0,0.563,4.0,7.0,0.571,2.0,2.0,1.0,5.0,7.0,0.714,2.0,6.0,0.333,17,52,0.327,0.0,0.0,0.0,7.0,13.0,0.538,39.0,24.0,0.231,0.615,0.846,90.0,65.0,0.178,0.722,0.9
1629130,Duncan Robinson,1610612765,DET,31.0,Duncan,16.0,23.0,0.696,12.0,23.0,0.522,0.0,1.0,0.0,8.0,21.0,0.381,10.0,25.0,0.4,57,144,0.396,0.0,0.0,0.0,18.0,46.0,0.391,103.0,75.0,0.155,0.728,0.883,237.0,190.0,0.097,0.802,0.899
1630534,Ochai Agbaji,1610612761,TOR,25.0,Ochai,27.0,47.0,0.574,2.0,8.0,0.25,0.0,1.0,0.0,2.0,9.0,0.222,2.0,8.0,0.25,2,14,0.143,0.0,0.0,0.0,4.0,17.0,0.235,35.0,6.0,0.771,0.171,0.942,87.0,31.0,0.54,0.356,0.896
1628975,Jevon Carter,1610612741,CHI,30.0,Jevon,4.0,11.0,0.364,1.0,3.0,0.333,2.0,5.0,0.4,7.0,17.0,0.412,4.0,5.0,0.8,13,35,0.371,0.0,0.0,0.0,11.0,22.0,0.5,31.0,24.0,0.129,0.774,0.903,76.0,57.0,0.145,0.75,0.895
1630198,Isaiah Joe,1610612760,OKC,26.0,Isaiah,11.0,14.0,0.786,5.0,8.0,0.625,3.0,9.0,0.333,11.0,25.0,0.44,8.0,15.0,0.533,36,88,0.409,0.0,0.0,0.0,19.0,40.0,0.475,74.0,55.0,0.149,0.743,0.892,159.0,128.0,0.088,0.805,0.893
1641739,Toumani Camara,1610612757,POR,25.0,Toumani,50.0,70.0,0.714,7.0,28.0,0.25,1.0,6.0,0.167,9.0,31.0,0.29,5.0,25.0,0.2,54,143,0.378,0.0,0.0,0.0,14.0,56.0,0.25,126.0,68.0,0.397,0.54,0.937,303.0,199.0,0.231,0.657,0.888
1629013,Landry Shamet,1610612752,NYK,28.0,Landry,9.0,16.0,0.563,2.0,6.0,0.333,3.0,5.0,0.6,6.0,9.0,0.667,9.0,22.0,0.409,13,35,0.371,0.0,0.0,0.0,15.0,31.0,0.484,42.0,28.0,0.214,0.667,0.881,93.0,66.0,0.172,0.71,0.882
1641824,Matas Buzelis,1610612741,CHI,21.0,Matas,86.0,132.0,0.652,11.0,28.0,0.393,4.0,7.0,0.571,11.0,27.0,0.407,5.0,19.0,0.263,29,83,0.349,0.0,0.0,0.0,16.0,46.0,0.348,146.0,45.0,0.589,0.308,0.897,296.0,129.0,0.446,0.436,0.882
1629006,Josh Okogie,1610612745,HOU,27.0,Josh,27.0,47.0,0.574,6.0,16.0,0.375,0.0,0.0,0.0,7.0,22.0,0.318,11.0,26.0,0.423,12,24,0.5,0.0,0.0,0.0,18.0,48.0,0.375,63.0,30.0,0.429,0.476,0.905,135.0,72.0,0.348,0.533,0.881
1629652,Luguentz Dort,1610612760,OKC,26.0,Luguentz,15.0,22.0,0.682,3.0,12.0,0.25,1.0,5.0,0.2,4.0,18.0,0.222,2.0,11.0,0.182,25,75,0.333,0.0,0.0,0.0,6.0,29.0,0.207,50.0,31.0,0.3,0.62,0.92,143.0,104.0,0.154,0.727,0.881
1627741,Buddy Hield,1610612744,GSW,33.0,Buddy,29.0,44.0,0.659,6.0,11.0,0.545,5.0,13.0,0.385,3.0,11.0,0.273,6.0,17.0,0.353,32,100,0.32,0.0,0.0,0.0,9.0,28.0,0.321,81.0,41.0,0.358,0.506,0.864,196.0,128.0,0.224,0.653,0.877
1626204,Larry Nance Jr.,1610612739,CLE,32.0,Larry,12.0,24.0,0.5,1.0,7.0,0.143,0.0,1.0,0.0,3.0,8.0,0.375,4.0,11.0,0.364,3,14,0.214,0.0,0.0,0.0,7.0,19.0,0.368,23.0,10.0,0.522,0.435,0.957,65.0,33.0,0.369,0.508,0.877
1631323,Simone Fontecchio,1610612748,MIA,30.0,Simone,18.0,37.0,0.486,7.0,18.0,0.389,3.0,9.0,0.333,10.0,19.0,0.526,9.0,25.0,0.36,38,111,0.342,0.0,0.0,0.0,19.0,44.0,0.432,85.0,57.0,0.212,0.671,0.883,219.0,155.0,0.169,0.708,0.877
1630551,Justin Champagnie,1610612764,WAS,24.0,Justin,29.0,50.0,0.58,5.0,12.0,0.417,0.0,1.0,0.0,2.0,9.0,0.222,1.0,4.0,0.25,6,26,0.231,0.0,0.0,0.0,3.0,13.0,0.231,43.0,9.0,0.674,0.209,0.883,102.0,39.0,0.49,0.382,0.872
1628978,Donte DiVincenzo,1610612750,MIN,28.0,Donte,24.0,38.0,0.632,11.0,29.0,0.379,7.0,12.0,0.583,14.0,35.0,0.4,7.0,22.0,0.318,70,180,0.389,0.0,0.0,0.0,21.0,57.0,0.368,133.0,91.0,0.18,0.684,0.864,316.0,237.0,0.12,0.75,0.87
1628418,Thomas Bryant,1610612739,CLE,28.0,Thomas,20.0,27.0,0.741,4.0,7.0,0.571,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7,31,0.226,0.0,0.0,0.0,1.0,2.0,0.5,32.0,8.0,0.625,0.25,0.875,69.0,33.0,0.391,0.478,0.869
203083,Andre Drummond,1610612755,PHI,32.0,Andre,53.0,89.0,0.596,8.0,18.0,0.444,0.0,1.0,0.0,7.0,18.0,0.389,6.0,11.0,0.545,2,7,0.286,0.0,0.0,0.0,13.0,29.0,0.448,76.0,15.0,0.697,0.197,0.894,144.0,36.0,0.618,0.25,0.868
1641775,Jordan Walsh,1610612738,BOS,21.0,Jordan,41.0,53.0,0.774,4.0,12.0,0.333,1.0,3.0,0.333,3.0,10.0,0.3,4.0,8.0,0.5,13,27,0.481,0.0,0.0,0.0,7.0,18.0,0.389,66.0,20.0,0.621,0.303,0.924,113.0,45.0,0.469,0.398,0.867
1642266,Ja'Kobe Walter,1610612761,TOR,21.0,Ja'Kobe,15.0,28.0,0.536,6.0,12.0,0.5,0.0,4.0,0.0,4.0,9.0,0.444,10.0,19.0,0.526,16,49,0.327,0.0,0.0,0.0,14.0,28.0,0.5,51.0,30.0,0.294,0.588,0.882,121.0,77.0,0.231,0.636,0.867
1629673,Jordan Poole,1610612740,NOP,26.0,Jordan,21.0,42.0,0.5,6.0,13.0,0.462,3.0,8.0,0.375,1.0,4.0,0.25,5.0,7.0,0.714,22,82,0.268,0.0,0.0,0.0,6.0,11.0,0.545,58.0,28.0,0.362,0.483,0.845,156.0,93.0,0.269,0.596,0.865
1629656,Quentin Grimes,1610612755,PHI,25.0,Quentin,60.0,91.0,0.659,6.0,23.0,0.261,2.0,17.0,0.118,7.0,18.0,0.389,3.0,8.0,0.375,48,137,0.35,1.0,1.0,1.0,10.0,26.0,0.385,127.0,59.0,0.472,0.465,0.937,295.0,164.0,0.308,0.556,0.864
1630245,Ayo Dosunmu,1610612741,CHI,25.0,Ayo,62.0,108.0,0.574,14.0,27.0,0.519,1.0,4.0,0.25,3.0,14.0,0.214,14.0,26.0,0.538,24,48,0.5,0.0,0.0,0.0,17.0,40.0,0.425,118.0,41.0,0.525,0.347,0.872,227.0,88.0,0.476,0.388,0.864
1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,Sandro,65.0,93.0,0.699,11.0,28.0,0.393,0.0,1.0,0.0,7.0,10.0,0.7,4.0,12.0,0.333,25,69,0.362,0.0,0.0,0.0,11.0,22.0,0.5,112.0,36.0,0.58,0.321,0.901,213.0,91.0,0.437,0.427,0.864
1642954,Will Richard,1610612744,GSW,22.0,Will,29.0,34.0,0.853,7.0,13.0,0.538,2.0,5.0,0.4,9.0,18.0,0.5,6.0,17.0,0.353,18,42,0.429,0.0,0.0,0.0,15.0,35.0,0.429,71.0,33.0,0.408,0.465,0.873,129.0,77.0,0.264,0.597,0.861
1641707,Taylor Hendricks,1610612762,UTA,22.0,Taylor,14.0,24.0,0.583,3.0,9.0,0.333,0.0,0.0,0.0,7.0,11.0,0.636,3.0,6.0,0.5,3,15,0.2,0.0,0.0,0.0,10.0,17.0,0.588,30.0,13.0,0.467,0.433,0.9,65.0,32.0,0.369,0.492,0.861
1641767,Ben Sheppard,1610612754,IND,24.0,Ben,21.0,38.0,0.553,4.0,13.0,0.308,3.0,8.0,0.375,5.0,17.0,0.294,4.0,15.0,0.267,15,56,0.268,0.0,0.0,0.0,9.0,32.0,0.281,52.0,24.0,0.404,0.462,0.866,147.0,88.0,0.259,0.599,0.858
1628384,OG Anunoby,1610612752,NYK,28.0,OG,52.0,79.0,0.658,6.0,19.0,0.316,4.0,14.0,0.286,11.0,27.0,0.407,17.0,32.0,0.531,16,56,0.286,0.0,0.0,0.0,28.0,59.0,0.475,106.0,44.0,0.491,0.415,0.906,227.0,115.0,0.348,0.507,0.855
1642854,Asa Newell,1610612737,ATL,20.0,Asa,17.0,28.0,0.607,6.0,10.0,0.6,0.0,0.0,0.0,3.0,9.0,0.333,7.0,11.0,0.636,5,10,0.5,0.0,0.0,0.0,10.0,20.0,0.5,38.0,15.0,0.447,0.395,0.842,68.0,30.0,0.412,0.441,0.853
1642868,Carter Bryant,1610612759,SAS,20.0,Carter,9.0,16.0,0.563,1.0,7.0,0.143,0.0,1.0,0.0,1.0,7.0,0.143,2.0,5.0,0.4,6,18,0.333,0.0,0.0,0.0,3.0,12.0,0.25,19.0,9.0,0.474,0.474,0.948,54.0,30.0,0.296,0.556,0.852
1641730,Noah Clowney,1610612751,BKN,21.0,Noah,27.0,47.0,0.574,15.0,33.0,0.455,3.0,6.0,0.5,15.0,23.0,0.652,11.0,29.0,0.379,36,127,0.283,0.0,0.0,0.0,26.0,52.0,0.5,107.0,62.0,0.252,0.579,0.831,265.0,179.0,0.177,0.675,0.852
1642275,Tidjane Salaün,1610612766,CHA,20.0,Tidjane,12.0,18.0,0.667,4.0,10.0,0.4,0.0,0.0,0.0,5.0,8.0,0.625,1.0,3.0,0.333,12,27,0.444,0.0,0.0,0.0,6.0,11.0,0.545,34.0,18.0,0.353,0.529,0.882,66.0,38.0,0.273,0.576,0.849
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,Svi,22.0,32.0,0.688,15.0,23.0,0.652,4.0,6.0,0.667,21.0,44.0,0.477,4.0,11.0,0.364,27,74,0.365,0.0,0.0,0.0,25.0,55.0,0.455,93.0,52.0,0.237,0.559,0.796,190.0,129.0,0.168,0.679,0.847
1642867,Collin Murray-Boyles,1610612761,TOR,20.0,Collin,52.0,76.0,0.684,2.0,10.0,0.2,2.0,9.0,0.222,1.0,3.0,0.333,0.0,2.0,0.0,12,24,0.5,0.0,0.0,0.0,1.0,5.0,0.2,69.0,13.0,0.754,0.188,0.942,124.0,29.0,0.613,0.234,0.847
1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,Terrence,16.0,30.0,0.533,1.0,8.0,0.125,0.0,4.0,0.0,1.0,3.0,0.333,4.0,14.0,0.286,10,18,0.556,0.0,0.0,0.0,5.0,17.0,0.294,32.0,15.0,0.5,0.469,0.969,77.0,35.0,0.39,0.455,0.845
1630526,Jeremiah Robinson-Earl,1610612754,IND,25.0,Jeremiah,16.0,37.0,0.432,2.0,7.0,0.286,3.0,6.0,0.5,2.0,7.0,0.286,2.0,10.0,0.2,4,16,0.25,0.0,0.0,0.0,4.0,17.0,0.235,29.0,8.0,0.552,0.276,0.828,83.0,33.0,0.446,0.398,0.844
203110,Draymond Green,1610612744,GSW,35.0,Draymond,24.0,41.0,0.585,9.0,19.0,0.474,1.0,8.0,0.125,6.0,16.0,0.375,8.0,19.0,0.421,20,68,0.294,0.0,0.0,0.0,14.0,35.0,0.4,68.0,34.0,0.353,0.5,0.853,171.0,103.0,0.24,0.602,0.842
1631212,Peyton Watson,1610612743,DEN,23.0,Peyton,61.0,95.0,0.642,8.0,26.0,0.308,2.0,5.0,0.4,14.0,26.0,0.538,8.0,15.0,0.533,5,28,0.179,0.0,0.0,0.0,22.0,41.0,0.537,98.0,27.0,0.622,0.276,0.898,195.0,69.0,0.487,0.354,0.841
1629750,Javonte Green,1610612765,DET,32.0,Javonte,31.0,48.0,0.646,4.0,15.0,0.267,2.0,8.0,0.25,6.0,11.0,0.545,5.0,15.0,0.333,13,47,0.277,0.0,0.0,0.0,11.0,26.0,0.423,61.0,24.0,0.508,0.393,0.901,144.0,73.0,0.333,0.507,0.84
1642270,Donovan Clingan,1610612757,POR,21.0,Donovan,62.0,93.0,0.667,12.0,24.0,0.5,3.0,6.0,0.5,0.0,2.0,0.0,1.0,8.0,0.125,16,54,0.296,0.0,0.0,0.0,1.0,10.0,0.1,94.0,17.0,0.66,0.181,0.841,187.0,64.0,0.497,0.342,0.839
1631108,Max Christie,1610612742,DAL,22.0,Max,29.0,44.0,0.659,10.0,28.0,0.357,3.0,9.0,0.333,20.0,38.0,0.526,13.0,28.0,0.464,35,84,0.417,0.0,0.0,0.0,33.0,66.0,0.5,110.0,68.0,0.264,0.618,0.882,231.0,150.0,0.19,0.649,0.839
1627884,Derrick Jones Jr.,1610612746,LAC,28.0,Derrick,26.0,31.0,0.839,5.0,12.0,0.417,2.0,3.0,0.667,4.0,13.0,0.308,2.0,8.0,0.25,10,25,0.4,0.0,0.0,0.0,6.0,21.0,0.286,49.0,16.0,0.531,0.327,0.858,92.0,46.0,0.337,0.5,0.837
1631169,Josh Minott,1610612738,BOS,23.0,Josh,27.0,35.0,0.771,6.0,19.0,0.316,0.0,2.0,0.0,3.0,13.0,0.231,8.0,15.0,0.533,21,44,0.477,0.0,0.0,0.0,11.0,28.0,0.393,65.0,32.0,0.415,0.492,0.907,128.0,72.0,0.273,0.562,0.835
201144,Mike Conley,1610612750,MIN,38.0,Mike,6.0,14.0,0.429,4.0,15.0,0.267,1.0,3.0,0.333,4.0,9.0,0.444,3.0,9.0,0.333,21,58,0.362,0.0,0.0,0.0,7.0,18.0,0.389,39.0,28.0,0.154,0.718,0.872,108.0,76.0,0.13,0.704,0.834
1642281,Jaylon Tyson,1610612739,CLE,23.0,Jaylon,57.0,83.0,0.687,14.0,31.0,0.452,2.0,7.0,0.286,14.0,27.0,0.519,10.0,27.0,0.37,24,52,0.462,0.0,0.0,0.0,24.0,54.0,0.444,121.0,48.0,0.471,0.397,0.868,227.0,106.0,0.366,0.467,0.833
1630541,Moses Moody,1610612744,GSW,23.0,Moses,27.0,38.0,0.711,5.0,27.0,0.185,4.0,13.0,0.308,8.0,33.0,0.242,12.0,19.0,0.632,41,110,0.373,0.0,0.0,0.0,20.0,52.0,0.385,97.0,61.0,0.278,0.629,0.907,240.0,162.0,0.158,0.675,0.833
1642856,Egor Dëmin,1610612751,BKN,19.0,Egor,18.0,32.0,0.563,7.0,16.0,0.438,6.0,19.0,0.316,1.0,4.0,0.25,6.0,13.0,0.462,42,122,0.344,0.0,0.0,0.0,7.0,17.0,0.412,80.0,49.0,0.225,0.612,0.837,206.0,139.0,0.155,0.675,0.83
1641740,Jaylen Clark,1610612750,MIN,24.0,Jaylen,19.0,30.0,0.633,4.0,13.0,0.308,1.0,3.0,0.333,6.0,21.0,0.286,6.0,14.0,0.429,3,12,0.25,0.0,0.0,0.0,12.0,35.0,0.343,39.0,15.0,0.487,0.385,0.872,93.0,47.0,0.323,0.505,0.828
1627936,Alex Caruso,1610612760,OKC,31.0,Alex,15.0,21.0,0.714,3.0,14.0,0.214,2.0,3.0,0.667,3.0,9.0,0.333,3.0,14.0,0.214,14,37,0.378,0.0,0.0,0.0,6.0,23.0,0.261,40.0,20.0,0.375,0.5,0.875,98.0,60.0,0.214,0.612,0.826
1642276,Kel'el Ware,1610612748,MIA,21.0,Kel'el,90.0,130.0,0.692,12.0,37.0,0.324,1.0,6.0,0.167,6.0,14.0,0.429,7.0,12.0,0.583,23,49,0.469,0.0,0.0,0.0,13.0,26.0,0.5,139.0,36.0,0.647,0.259,0.906,248.0,75.0,0.524,0.302,0.826
1631128,Christian Braun,1610612743,DEN,24.0,Christian,35.0,52.0,0.673,5.0,10.0,0.5,2.0,7.0,0.286,2.0,3.0,0.667,0.0,1.0,0.0,4,24,0.167,0.0,0.0,0.0,2.0,4.0,0.5,48.0,6.0,0.729,0.125,0.854,97.0,28.0,0.536,0.289,0.825
203935,Marcus Smart,1610612747,LAL,31.0,Marcus,17.0,23.0,0.739,9.0,18.0,0.5,4.0,8.0,0.5,6.0,14.0,0.429,1.0,7.0,0.143,23,79,0.291,0.0,0.0,0.0,7.0,21.0,0.333,60.0,30.0,0.283,0.5,0.783,149.0,100.0,0.154,0.671,0.825
1642366,Quinten Post,1610612744,GSW,25.0,Quinten,21.0,31.0,0.677,13.0,22.0,0.591,5.0,13.0,0.385,9.0,22.0,0.409,4.0,21.0,0.19,32,90,0.356,0.0,0.0,0.0,13.0,43.0,0.302,84.0,45.0,0.25,0.536,0.786,199.0,133.0,0.156,0.668,0.824
1641717,Cason Wallace,1610612760,OKC,22.0,Cason,33.0,50.0,0.66,9.0,31.0,0.29,1.0,3.0,0.333,9.0,23.0,0.391,8.0,15.0,0.533,22,71,0.31,0.0,0.0,0.0,17.0,38.0,0.447,82.0,39.0,0.402,0.476,0.878,193.0,109.0,0.259,0.565,0.824
203497,Rudy Gobert,1610612750,MIN,33.0,Rudy,121.0,154.0,0.786,15.0,29.0,0.517,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.883,0.0,0.883,187.0,0.0,0.824,0.0,0.824
1628436,Luke Kornet,1610612759,SAS,30.0,Luke,56.0,79.0,0.709,5.0,15.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.918,0.0,0.918,96.0,0.0,0.823,0.0,0.823
1628989,Kevin Huerter,1610612741,CHI,27.0,Kevin,48.0,65.0,0.738,16.0,32.0,0.5,4.0,8.0,0.5,6.0,13.0,0.462,8.0,19.0,0.421,26,87,0.299,0.0,0.0,0.0,14.0,32.0,0.438,108.0,40.0,0.444,0.37,0.814,224.0,119.0,0.29,0.531,0.821
1631165,Keon Ellis,1610612758,SAC,25.0,Keon,10.0,12.0,0.833,4.0,12.0,0.333,2.0,10.0,0.2,7.0,19.0,0.368,4.0,11.0,0.364,20,58,0.345,0.0,0.0,0.0,11.0,30.0,0.367,47.0,31.0,0.213,0.66,0.873,122.0,88.0,0.098,0.721,0.819
1642346,Ryan Dunn,1610612756,PHX,22.0,Ryan,42.0,62.0,0.677,7.0,25.0,0.28,0.0,2.0,0.0,8.0,26.0,0.308,6.0,19.0,0.316,4,14,0.286,0.0,0.0,0.0,14.0,45.0,0.311,67.0,18.0,0.627,0.269,0.896,148.0,59.0,0.419,0.399,0.818
1641731,Bilal Coulibaly,1610612764,WAS,21.0,Bilal,23.0,35.0,0.657,0.0,16.0,0.0,1.0,2.0,0.5,3.0,8.0,0.375,3.0,9.0,0.333,5,28,0.179,0.0,0.0,0.0,6.0,17.0,0.353,35.0,11.0,0.657,0.314,0.971,98.0,45.0,0.357,0.459,0.816
1631121,Bryce McGowens,1610612740,NOP,23.0,Bryce,25.0,46.0,0.543,7.0,16.0,0.438,1.0,1.0,1.0,4.0,6.0,0.667,2.0,7.0,0.286,9,16,0.563,0.0,0.0,0.0,6.0,13.0,0.462,48.0,15.0,0.521,0.312,0.833,92.0,29.0,0.5,0.315,0.815
1641724,Jett Howard,1610612753,ORL,22.0,Jett,7.0,12.0,0.583,8.0,14.0,0.571,2.0,2.0,1.0,4.0,10.0,0.4,1.0,4.0,0.25,17,44,0.386,0.0,0.0,0.0,5.0,14.0,0.357,39.0,22.0,0.179,0.564,0.743,86.0,58.0,0.14,0.674,0.814
1629048,Goga Bitadze,1610612753,ORL,26.0,Goga,54.0,66.0,0.818,9.0,14.0,0.643,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,6,0.167,0.0,0.0,0.0,1.0,2.0,0.5,65.0,2.0,0.831,0.031,0.862,91.0,8.0,0.725,0.088,0.813
1629632,Coby White,1610612741,CHI,25.0,Coby,42.0,63.0,0.667,7.0,20.0,0.35,6.0,14.0,0.429,2.0,3.0,0.667,3.0,5.0,0.6,20,76,0.263,0.0,0.0,0.0,5.0,8.0,0.625,80.0,25.0,0.525,0.312,0.837,181.0,84.0,0.348,0.464,0.812
1642258,Zaccharie Risacher,1610612737,ATL,20.0,Zaccharie,60.0,92.0,0.652,13.0,22.0,0.591,7.0,27.0,0.259,7.0,18.0,0.389,9.0,21.0,0.429,23,80,0.288,0.0,0.0,0.0,16.0,39.0,0.41,119.0,39.0,0.504,0.328,0.832,260.0,119.0,0.354,0.458,0.812
1631321,Sidy Cissoko,1610612757,POR,21.0,Sidy,15.0,25.0,0.6,7.0,18.0,0.389,1.0,3.0,0.333,4.0,10.0,0.4,6.0,16.0,0.375,11,39,0.282,0.0,0.0,0.0,10.0,26.0,0.385,44.0,21.0,0.341,0.477,0.818,111.0,65.0,0.225,0.586,0.811
1630631,Jose Alvarado,1610612740,NOP,27.0,Jose,23.0,35.0,0.657,15.0,36.0,0.417,1.0,2.0,0.5,7.0,16.0,0.438,4.0,17.0,0.235,36,94,0.383,0.0,0.0,0.0,11.0,33.0,0.333,86.0,47.0,0.267,0.547,0.814,200.0,127.0,0.175,0.635,0.81
203991,Clint Capela,1610612745,HOU,31.0,Clint,35.0,55.0,0.636,2.0,13.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.946,0.0,0.946,68.0,0.0,0.809,0.0,0.809
1642347,Jamal Shead,1610612761,TOR,23.0,Jamal,21.0,43.0,0.488,9.0,30.0,0.3,0.0,3.0,0.0,1.0,6.0,0.167,2.0,8.0,0.25,28,82,0.341,0.0,0.0,0.0,3.0,14.0,0.214,61.0,31.0,0.344,0.508,0.852,172.0,96.0,0.25,0.558,0.808
1629057,Robert Williams III,1610612757,POR,28.0,Robert,40.0,49.0,0.816,7.0,12.0,0.583,1.0,2.0,0.5,0.0,5.0,0.0,0.0,2.0,0.0,1,2,0.5,0.0,0.0,0.0,0.0,7.0,0.0,49.0,1.0,0.816,0.02,0.836,72.0,9.0,0.681,0.125,0.806
1631110,Jeremy Sochan,1610612759,SAS,22.0,Jeremy,27.0,44.0,0.614,9.0,15.0,0.6,0.0,2.0,0.0,1.0,2.0,0.5,4.0,10.0,0.4,2,14,0.143,0.0,0.0,0.0,5.0,12.0,0.417,43.0,7.0,0.628,0.163,0.791,87.0,26.0,0.506,0.299,0.805
1630529,Herbert Jones,1610612740,NOP,27.0,Herbert,31.0,61.0,0.508,8.0,22.0,0.364,6.0,15.0,0.4,4.0,11.0,0.364,8.0,22.0,0.364,18,56,0.321,0.0,0.0,0.0,12.0,33.0,0.364,75.0,30.0,0.413,0.4,0.813,187.0,89.0,0.326,0.476,0.802
